sample	group	strain	strain_name_plus_group	BIN	CDS	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563380978	pmoB1_1	pmo/amo	pmoB	1296	0.648148148	44.39471918	0.884259259	97.29245916	0.761428356	81.763258	0.338791157	95.39046767	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563381930	pmoB1_2	pmo/amo	pmoB	1296	0.646604938	42.91787872	0.87962963	96.28552249	0.751599753	76.30342358	0.340839496	95.68136048	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563379285	mmoX	mmo	mmoX	1581	0.617963314	19.82546431	0.840607211	72.96934437	0.750669933	75.72163795	0.331979469	93.77936899	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563379284	mmoY	mmo	mmoY	1188	0.62037037	21.07854106	0.823232323	58.02192884	0.774967706	87.80487805	0.313880976	87.67061983	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563379282	mmoZ	mmo	mmoZ	510	0.601960784	11.83710002	0.817647059	53.12150369	0.751264758	76.03490714	0.333396208	94.2268964	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25	jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563379283	mmoB	mmo	mmoB	417	0.592326139	8.659655404	0.863309353	89.77399866	0.820147271	98.45603043	0.314808891	88.16289998	K16160	methane monooxygenase regulatory protein B		jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563379280	mmoC	mmo	mmoC	1032	0.629844961	28.08234504	0.822674419	57.41776684	0.730084561	63.41463415	0.27196038	57.84291788	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25	jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563382300	mxaF	mxa	mxaF	1866	0.61039657	15.75296487	0.844051447	75.85589617	0.77835833	89.39360036	0.310623855	86.43991945	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._LW5	IIa_Methylocystis_sp._LW5	Methylocystis_sp._LW5	2563382297	mxaI	mxa	mxaI	297	0.612794613	16.98366525	0.808080808	45.1331394	0.686870508	41.03826359	0.368092271	98.65741777	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	jgi - kegg annotation
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517635962	pmoC2	pmo/amo	pmoC	774	0.564599483	8.066721356	0.682170543	13.89116762	0.601820358	18.45775226	0.272467898	8.039376538	K10946	methane/ammonia monooxygenase subunit C		"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517637711	pxmC	pxm	pxmC	777	0.552123552	5.63303254	0.737451737	31.61060979	0.642050391	30.38009297	0.345848654	63.63139185	K10946	methane/ammonia monooxygenase subunit C		"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517638334	pmoC1	pmo/amo	pmoC	771	0.584954604	15.12168444	0.785992218	62.86573694	0.718634102	71.34263057	0.400791281	94.47634673	K10946	methane/ammonia monooxygenase subunit C		"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517637110	pmoA2	pmo/amo	pmoA	759	0.602108037	24.66502598	0.822134387	87.33934919	0.710181757	66.74870112	0.391438292	92.12469237	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517637713	pxmA	pxm	pxmA	753	0.547144754	4.922067268	0.701195219	18.10226962	0.581625361	14.24665026	0.311986522	31.00902379	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517638333	pmoA1	pmo/amo	pmoA	759	0.602108037	24.66502598	0.822134387	87.33934919	0.710181757	66.74870112	0.391438292	92.12469237	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517637109	pmoB2	pmo/amo	pmoB	1263	0.634996041	54.3614985	0.812351544	81.84304074	0.727104026	75.3076292	0.396141671	93.24582992	K10945	methane/ammonia monooxygenase subunit B		"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517637712	pxmB	pxm	pxmB	1236	0.595469256	20.56330325	0.711165049	21.54771671	0.60777598	19.96171725	0.310190687	29.39567952	K10945	methane/ammonia monooxygenase subunit B		"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517638332	pmoB1	pmo/amo	pmoB	1263	0.634996041	54.3614985	0.812351544	81.84304074	0.727104026	75.3076292	0.396141671	93.24582992	K10945	methane/ammonia monooxygenase subunit B		"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517635397	mxaF	mxa	mxaF	1875	0.609066667	29.69647252	0.8352	92.64424392	0.782301447	94.585726	0.408823087	95.89827728	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517635394	mxaI	mxa	mxaI	291	0.567010309	8.805031447	0.742268041	34.12633306	0.68727082	53.13098168	0.405706784	95.3240361	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Vorobev, A., Jagadevan, S., Jain, S., Anantharaman, K., Dick, G. J., Vuilleumier, S., & Semrau, J. D. (2014). Genomic and transcriptomic analyses of the facultative methanotroph Methylocystis sp. strain SB2 grown on methane or ethanol. Applied and environmental microbiology, 80(10), 3044-3052."
Isolate	IIa	Methylocystis_sp._SB2	IIa_Methylocystis_sp._SB2	Methylocystis_sp._SB2	2517635086	hao	hao	hao	1710	0.622807018	41.83757178	0.828070175	90.2105551	0.800092861	97.48427673	0.393776097	92.58955428	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ05653.1_202	pmoC2	pmo/amo	pmoC	777	0.601029601	18.54882706	0.872586873	98.03600655	0.802088504	97.19039825	0.35834949	87.20676487	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ06178.1_727	pmoC1_3	pmo/amo	pmoC	774	0.57751938	9.138025095	0.709302326	16.83033279	0.597461064	16.85761047	0.245625784	7.228587016	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ06303.1_852	pmoC1_4	pmo/amo	pmoC	771	0.594033722	14.94817239	0.809338521	69.63993453	0.741842906	79.29623568	0.398396019	97.81778505	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08277.1_2826	pmoC1_1	pmo/amo	pmoC	771	0.592736706	14.37534097	0.805447471	66.91216585	0.736076783	76.37752319	0.397904867	97.76322968	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08984.1_3533	pmoC1_2	pmo/amo	pmoC	771	0.594033722	14.94817239	0.809338521	69.63993453	0.741842906	79.29623568	0.398396019	97.81778505	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ05654.1_203	pmoA2	pmo/amo	pmoA	771	0.600518807	18.16693944	0.86381323	96.78123295	0.785837771	94.57174032	0.344495883	79.59629023	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08278.1_2827	pmoA1_1	pmo/amo	pmoA	759	0.60342556	20.18548827	0.822134387	79.21440262	0.709816732	61.64757229	0.372758577	92.41680306	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08985.1_3534	pmoA1_2	pmo/amo	pmoA	759	0.60342556	20.18548827	0.822134387	79.21440262	0.709816732	61.64757229	0.372758577	92.41680306	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ05655.1_204	pmoB2	pmo/amo	pmoB	1290	0.627906977	39.74358974	0.827906977	82.65139116	0.740609458	78.45062739	0.324201068	62.92962357	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08279.1_2828	pmoB1_1	pmo/amo	pmoB	1263	0.640538401	52.61865794	0.836104513	87.94326241	0.740806439	78.58701582	0.372973044	92.58046918	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08986.1_3535	pmoB1_2	pmo/amo	pmoB	1263	0.640538401	52.61865794	0.836104513	87.94326241	0.740806439	78.58701582	0.372973044	92.58046918	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08021.1_2570	mxaF	mxa	mxaF	1875	0.609066667	23.89525368	0.8352	87.3431533	0.769394118	90.31642117	0.371108044	91.95308238	K14028	mdh1; methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08024.1_2573	mxaI	mxa	mxaI	291	0.563573883	5.673758865	0.742268041	26.9776323	0.678607842	44.05346427	0.360353921	87.94326241	K14029	mdh2; methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]		"Dam, B., Dam, S., Kube, M., Reinhardt, R., & Liesack, W. (2012). Complete genome sequence of Methylocystis sp. strain SC2, an aerobic methanotroph with high-affinity methane oxidation potential. Journal of bacteriology, 194(21), 6008-6009."
Isolate	IIa	Methylocystis_sp._SC2	IIa_Methylocystis_sp._SC2	Methylocystis_sp._SC2	HE956757.1_cds_CCJ08693.1_3242	hao	hao	hao	1704	0.628521127	40.37097654	0.850352113	93.75340971	0.803316978	97.35406438	0.377968899	94.10801964	K10535	hao; hydroxylamine dehydrogenase [EC:1.7.2.6]		
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517139455	pmoC2	pmo/amo	pmoC	777	0.584298584	7.432290573	0.822393822	59.73126181	0.756929517	78.33298341	0.281371059	68.52823851	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517140154	pmoC1_1	pmo/amo	pmoC	771	0.614785992	20.11337392	0.86770428	92.84064665	0.736383941	66.7856393	0.330812068	93.5334873	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517140242	pmoC1_3	pmo/amo	pmoC	780	0.584615385	7.516271258	0.807692308	48.68780181	0.657201944	32.64749108	0.264896896	54.12555112	K10946	methane/ammonia monooxygenase subunit C		
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517141026	pmoC1_2	pmo/amo	pmoC	771	0.614785992	20.11337392	0.86770428	92.84064665	0.736383941	66.7856393	0.330812068	93.5334873	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517139456	pmoA2	pmo/amo	pmoA	771	0.608300908	16.3552383	0.879377432	96.38883057	0.778124757	88.53663657	0.273705831	62.12471132	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517140153	pmoA1_1	pmo/amo	pmoA	759	0.616600791	21.45706488	0.845849802	79.02582406	0.690017	43.62796557	0.365687173	98.46735251	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517141025	pmoA1_2	pmo/amo	pmoA	759	0.616600791	21.45706488	0.845849802	79.02582406	0.690017	43.62796557	0.365687173	98.46735251	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517139457	pmoB2	pmo/amo	pmoB	1290	0.657364341	57.23283645	0.876744186	95.67499475	0.777963357	88.41066555	0.319702147	90.57316817	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517140152	pmoB1_1	pmo/amo	pmoB	1296	0.647376543	46.69326055	0.881944444	97.0186857	0.759491505	79.82364056	0.34152293	95.86395129	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517141024	pmoB1_2	pmo/amo	pmoB	1296	0.647376543	46.69326055	0.881944444	97.0186857	0.759491505	79.82364056	0.34152293	95.86395129	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517138743	mmoX	mmo	mmoX	1581	0.617963314	22.42284275	0.840607211	74.84778501	0.757153965	78.58492547	0.333854138	94.07936175	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517138742	mmoY	mmo	mmoY	1188	0.62037037	24.14444678	0.823232323	60.29813143	0.780704732	89.83833718	0.315182956	88.68360277	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	
Isolate	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	2517138740	mmoZ	mmo	mmoZ	510	0.601960784	13.20596263	0.817647059	55.95213101	0.756423492	78.06004619	0.333174158	93.97438589	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25	
